City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
290,isla vista,34.4133,-119.861,26.86,61,100,1.54,US,1697304754
291,tura,25.5198,90.2201,20.78,86,0,1.29,IN,1697304555
292,chadron,42.8294,-102.9999,6.03,73,0,0.0,US,1697304754
293,kristiansund,63.1115,7.732,8.03,87,75,5.66,NO,1697304755
294,trairi,-3.2778,-39.2689,30.01,58,45,7.25,BR,1697304755
295,sitka,57.0531,-135.33,12.94,76,100,9.26,US,1697304755
296,cockburn town,21.4612,-71.1419,28.85,72,85,1.93,TC,1697304755
297,bereznik,62.8551,42.7072,6.06,91,100,5.86,RU,1697304755
298,lock haven,41.137,-77.4469,9.43,99,100,2.68,US,1697304663
299,louhans,46.6667,5.1667,14.01,92,83,1.17,FR,1697304756
300,yartsevo,55.0667,32.6964,15.93,73,35,6.91,RU,1697304756
301,fortuna,40.5982,-124.1573,17.74,90,0,3.09,US,1697304756
302,masterton,-40.9597,175.6575,11.6,73,25,5.86,NZ,1697304757
303,lobujya,27.95,86.8167,-6.85,44,16,0.78,NP,1697304757
304,baise city,23.8997,106.6133,18.36,90,2,1.22,CN,1697304757
305,yemva,62.59,50.8594,2.81,96,94,4.02,RU,1697304757
306,tefe,-3.3542,-64.7114,32.06,66,40,2.57,BR,1697304758
307,polyarnyy,69.1989,33.4478,1.47,80,100,9.21,RU,1697304758
308,leck,54.7669,8.9785,11.01,75,38,10.82,DE,1697304758
309,port-vila,-17.7338,168.3219,24.78,83,100,4.12,VU,1697304759
310,n'zeto,-7.2312,12.8666,25.16,82,87,4.24,AO,1697304759
311,jaru,-10.4389,-62.4664,37.59,30,38,1.28,BR,1697304759
312,bari,41.1177,16.8512,24.15,64,45,2.68,IT,1697304759
313,yerofey pavlovich,53.9667,121.9667,0.09,52,100,6.59,RU,1697304760
314,buon ma thuot,12.6667,108.05,20.95,99,97,1.1,VN,1697304760
315,alofi,-19.0595,-169.9187,21.94,94,25,2.06,NU,1697304760
316,santa cruz,-17.8,-63.1667,32.03,29,49,6.69,BO,1697304719
317,farafenni,13.5667,-15.6,30.27,69,100,1.6,GM,1697304760
318,susuman,62.7833,148.1667,-12.79,95,90,0.45,RU,1697304761
319,port elizabeth,-33.918,25.5701,15.17,83,20,1.54,ZA,1697304761
320,gazojak,41.1875,61.4036,12.16,33,0,4.06,TM,1697304761
321,namibe,-15.1961,12.1522,18.87,78,99,4.36,AO,1697304761
322,vila velha,-20.3297,-40.2925,24.97,87,75,6.69,BR,1697304761
323,chazuta,-6.5742,-76.1367,29.47,99,100,0.66,PE,1697304762
324,chabahar,25.2919,60.643,27.66,80,0,3.49,IR,1697304762
325,nadym,65.5333,72.5167,0.99,99,100,5.24,RU,1697304762
326,tanjung pinang,0.9167,104.45,27.02,74,49,3.9,ID,1697304762
327,mazamari,-11.3258,-74.5308,28.93,66,100,1.73,PE,1697304763
328,qamdo,31.1667,97.2333,-0.73,58,66,0.5,CN,1697304651
329,altai,46.3722,96.2583,6.85,34,85,1.9,MN,1697304763
330,upington,-28.4478,21.2561,25.21,19,0,1.54,ZA,1697304611
331,luanda,-8.8368,13.2343,25.0,83,75,4.63,AO,1697304477
332,san luis,-33.295,-66.3356,26.03,16,0,1.76,AR,1697304764
333,rikaze,29.25,88.8833,8.94,30,71,1.99,CN,1697304519
334,tres arroyos,-38.3739,-60.2798,22.44,22,75,6.89,AR,1697304716
335,kismayo,-0.3582,42.5454,26.63,85,20,5.55,SO,1697304482
336,cabedelo,-6.9811,-34.8339,29.37,65,82,7.09,BR,1697304764
337,gurupa,-1.405,-51.64,39.5,25,18,1.92,BR,1697304765
338,nahiyat al fuhud,30.9697,46.7228,32.28,21,2,4.59,IQ,1697304765
339,chatra,24.2167,84.8667,20.35,74,1,2.11,IN,1697304765
340,kralendijk,12.15,-68.2667,32.99,66,40,6.17,BQ,1697304765
341,doka,13.5167,35.7667,29.18,41,3,2.02,SD,1697304766
342,sussex,41.1834,-74.6663,9.53,92,100,0.0,US,1697304766
343,mar del plata,-38.0023,-57.5575,18.01,76,0,4.63,AR,1697304766
344,aqadyr,48.2553,72.8483,6.32,54,73,6.51,KZ,1697304766
345,tromso,69.6496,18.957,2.01,64,75,5.66,NO,1697304767
346,tiksi,71.6872,128.8694,-10.35,94,100,3.78,RU,1697304767
347,as sulayyil,20.4607,45.5779,31.14,16,1,3.35,SA,1697304767
348,san julian,21.0167,-102.1667,24.5,39,73,5.53,MX,1697304767
349,east london,-33.0153,27.9116,16.52,82,75,3.6,ZA,1697304768
350,saguenay,48.4168,-71.0657,13.06,62,75,5.14,CA,1697304768
351,bentiu,9.2333,29.8333,24.23,87,91,3.33,SS,1697304768
352,coari,-4.085,-63.1414,38.52,30,40,0.12,BR,1697304768
353,ceres,37.5949,-120.9577,20.58,31,76,2.1,US,1697304769
354,puerto aysen,-45.4,-72.7,9.47,89,100,1.66,CL,1697304769
355,marquette,46.5333,-87.6335,8.21,90,100,3.13,US,1697304769
356,huilong,31.8111,121.655,18.29,77,24,3.32,CN,1697304769
357,osby,56.3816,13.9936,9.45,72,59,8.14,SE,1697304770
358,senanga,-16.1167,23.2667,27.17,40,57,2.3,ZM,1697304770
359,la ronge,55.1001,-105.2842,9.14,71,75,5.14,CA,1697304770
360,kruisfontein,-34.0033,24.7314,12.84,81,57,2.98,ZA,1697304771
361,arraial do cabo,-22.9661,-42.0278,22.98,73,75,8.23,BR,1697304535
362,horsham,51.064,-0.3272,11.68,69,20,3.09,GB,1697304771
363,santa cecilia,-26.9608,-50.4269,11.16,94,100,1.82,BR,1697304771
364,port-gentil,-0.7193,8.7815,26.98,89,40,6.69,GA,1697304772
365,huaihua,27.5494,109.9592,16.41,79,0,0.22,CN,1697304772
366,ulsteinvik,62.3432,5.8487,9.86,85,100,6.26,NO,1697304772
367,sabang,5.8933,95.3214,27.29,79,99,5.72,ID,1697304772
368,hotan,37.0997,79.9269,15.04,29,100,2.06,CN,1697304773
369,castillos,-34.1667,-53.8333,17.3,44,7,4.85,UY,1697304773
370,abra pampa,-22.7205,-65.697,24.31,3,23,3.2,AR,1697304773
371,frontera,26.9333,-101.45,16.86,94,75,5.14,MX,1697304773
372,kavieng,-2.5744,150.7967,27.36,81,93,2.05,PG,1697304773
373,tremp,42.167,0.8949,23.15,47,82,2.37,ES,1697304490
374,edd,13.9297,41.6925,31.56,60,9,7.04,ER,1697304774
375,la'ie,21.6477,-157.9253,25.23,87,5,2.69,US,1697304774
376,iskushuban,10.2837,50.23,26.57,75,15,5.64,SO,1697304774
377,payyannur,12.1,75.2,25.64,86,14,0.4,IN,1697304774
378,laayoune,27.1622,-13.2032,36.19,11,0,8.23,EH,1697304775
379,batie,9.8833,-2.9167,28.87,60,38,1.61,BF,1697304775
380,lompoc,34.6391,-120.4579,23.29,84,0,0.0,US,1697304676
381,comayagua,14.45,-87.6333,32.4,54,62,1.02,HN,1697304607
382,isiro,2.7739,27.616,20.45,99,97,2.28,CD,1697304776
383,ensisheim,47.867,7.3521,14.27,65,83,2.75,FR,1697304776
384,kidal,18.4411,1.4078,34.04,11,6,4.24,ML,1697304776
385,portland,45.5234,-122.6762,14.6,95,40,2.57,US,1697304570
386,hualien city,23.9769,121.6044,23.34,89,89,3.26,TW,1697304777
387,tra mhor,52.1624,-7.1524,10.61,72,20,1.79,IE,1697304777
388,el calafate,-50.3408,-72.2768,9.23,64,4,3.78,AR,1697304777
389,kolonia,50.9333,6.95,11.99,81,75,5.14,DE,1697304778
390,fale old settlement,-9.3852,-171.2468,28.69,76,63,9.47,TK,1697304778
391,kovel,51.2153,24.7087,19.33,56,20,6.23,UA,1697304778
392,ust'-ilimsk,58.0006,102.6619,4.69,74,100,4.02,RU,1697304778
393,novi pazar,43.1367,20.5122,16.08,57,8,1.37,RS,1697304778
394,taguatinga,-12.3857,-46.5711,42.95,12,7,1.84,BR,1697304779
395,bayburt,40.2589,40.2278,10.77,30,0,1.26,TR,1697304779
396,floro,61.5996,5.0328,8.98,71,100,13.89,NO,1697304779
397,ghazni,33.5536,68.4269,11.49,41,48,0.59,AF,1697304779
398,lazaro cardenas,17.9583,-102.2,29.67,71,37,0.29,MX,1697304572
399,kayangel,8.0823,134.7173,28.18,78,22,5.21,PW,1697304780
400,uige,-7.6087,15.0613,21.62,90,100,2.04,AO,1697304780
401,imperatriz,-5.5264,-47.4917,40.43,17,33,3.94,BR,1697304780
402,nikel,69.4128,30.222,0.1,86,100,9.89,RU,1697304781
403,margate,51.3813,1.3862,11.6,64,6,1.34,GB,1697304591
404,jijel,36.8205,5.7667,26.97,36,20,2.06,DZ,1697304781
405,queenstown,-31.8976,26.8753,10.38,79,31,4.31,ZA,1697304781
406,lospalos,-8.5186,127.0025,21.48,93,79,2.36,TL,1697304782
407,cadale,2.7603,46.3222,26.78,86,9,5.34,SO,1697304782
408,villa huidobro,-34.8383,-64.5869,27.58,16,0,7.52,AR,1697304782
409,egilsstadir,65.2653,-14.3948,-1.05,59,0,1.54,IS,1697304783
410,peace river,56.2501,-117.286,7.17,87,75,1.54,CA,1697304653
411,altay,47.8667,88.1167,7.52,85,100,0.83,CN,1697304783
412,zhanaozen,43.3,52.8,12.94,33,100,3.74,KZ,1697304784
413,porto velho,-8.7619,-63.9039,32.03,55,40,5.14,BR,1697304784
414,jayapura,-2.5333,140.7,23.66,93,56,1.24,ID,1697304784
415,gizo,-8.103,156.8419,27.04,80,74,1.37,SB,1697304785
416,baoshan,46.5586,131.4244,10.58,73,8,3.27,CN,1697304785
417,posto fiscal rolim de moura,-13.0833,-62.2667,41.9,23,37,1.09,BR,1697304785
418,muntok,-2.0667,105.1833,26.11,81,89,3.29,ID,1697304786
419,happy valley-goose bay,53.3168,-60.3315,8.17,87,100,11.32,CA,1697304559
420,kattivakkam,13.2167,80.3167,28.93,84,46,3.08,IN,1697304786
421,sinan,34.8262,126.1086,17.06,66,0,7.76,KR,1697304787
422,sanibel,26.449,-82.0223,30.59,79,53,2.24,US,1697304787
423,lodwar,3.1191,35.5973,33.37,34,48,6.9,KE,1697304787
424,vieste,41.8825,16.175,23.13,68,36,4.45,IT,1697304787
425,san jose del guaviare,2.5729,-72.6459,32.55,52,94,1.42,CO,1697304788
426,anta,25.15,76.3,28.0,37,27,3.07,IN,1697304788
427,shanting,35.0753,117.4578,15.3,41,0,0.74,CN,1697304788
428,xiulin,29.7167,112.4,18.81,62,0,1.85,CN,1697304788
429,albertina,-22.2008,-46.6158,25.85,63,99,0.55,BR,1697304789
430,mazatlan,23.2167,-106.4167,29.95,73,20,2.06,MX,1697304711
431,shingu,33.7333,135.9833,17.21,96,100,3.87,JP,1697304789
432,al burayqah,30.4062,19.5739,23.47,67,0,4.3,LY,1697304789
433,padang,-0.9492,100.3543,25.03,92,65,1.25,ID,1697304790
434,tazacorte,28.629,-17.9293,28.54,61,0,3.09,ES,1697304790
435,kendari,-3.945,122.4989,23.42,94,55,0.98,ID,1697304790
436,bel ombre,-4.6167,55.4167,25.91,94,40,4.12,SC,1697304584
437,rabaul,-4.1967,152.1721,25.78,84,64,3.0,PG,1697304791
438,conduaga,8.862,117.4893,26.24,88,78,1.99,PH,1697304791
439,alpine,32.835,-116.7664,25.52,39,0,2.06,US,1697304791
440,valparaiso,-33.0393,-71.6273,18.13,66,20,5.14,CL,1697304791
441,togur,58.3631,82.8265,5.08,80,100,6.26,RU,1697304792
442,luganville,-15.5333,167.1667,24.72,91,86,3.2,VU,1697304792
443,new norfolk,-42.7826,147.0587,7.06,71,48,3.03,AU,1697304792
444,ballina,-28.8667,153.5667,16.55,89,6,2.96,AU,1697304792
445,pisco,-13.7,-76.2167,21.12,78,0,5.14,PE,1697304793
446,carnarvon,-24.8667,113.6333,24.05,55,14,7.07,AU,1697304793
447,djibo,14.1022,-1.6306,36.55,13,27,3.35,BF,1697304793
448,arkadelphia,34.1209,-93.0538,15.87,55,0,3.6,US,1697304793
449,wang saphung,17.301,101.7685,22.86,94,84,0.72,TH,1697304794
450,colgong,25.2667,87.2167,23.52,70,0,1.84,IN,1697304794
451,callao,-12.0667,-77.15,22.16,68,0,4.12,PE,1697304794
452,taichung,24.1469,120.6839,25.27,75,75,3.09,TW,1697304794
453,cabrero,-37.0333,-72.4,17.97,31,99,2.86,CL,1697304795
454,baharly,38.4362,57.4316,16.66,33,29,2.35,TM,1697304795
455,harstad,68.799,16.5293,3.66,88,99,9.83,NO,1697304795
456,comodoro rivadavia,-45.8667,-67.5,17.92,29,0,5.14,AR,1697304795
457,flin flon,54.7682,-101.865,8.91,81,20,1.03,CA,1697304795
458,puerto armuelles,8.2833,-82.8667,29.99,74,94,2.24,PA,1697304796
459,den burg,53.0542,4.7972,11.99,60,75,7.2,NL,1697304796
460,northam,51.0333,-4.2167,10.9,72,38,6.4,GB,1697304796
461,ndele,8.4109,20.6473,23.13,94,95,1.43,CF,1697304796
462,ad dabbah,18.05,30.95,34.02,13,0,4.71,SD,1697304797
463,kushiro,42.975,144.3747,11.48,79,93,1.07,JP,1697304612
464,matoury,4.8483,-52.3317,33.98,59,20,5.66,GF,1697304797
465,itoman,26.1247,127.6694,25.01,69,40,4.63,JP,1697304798
466,arteche,12.2645,125.4048,25.69,89,65,1.53,PH,1697304798
467,seaside,36.6111,-121.8516,17.99,78,75,0.89,US,1697304729
468,mount gambier,-37.8333,140.7667,9.39,93,100,1.77,AU,1697304799
469,amahai,-3.3333,128.9167,25.94,89,99,1.48,ID,1697304799
470,phirangipuram,16.3,80.2667,24.67,81,27,1.31,IN,1697304799
471,nagqu,31.5,92.0,-1.93,61,81,1.23,CN,1697304799
472,mildura,-34.2,142.15,8.93,84,81,3.08,AU,1697304800
473,westport,41.1415,-73.3579,12.07,86,100,1.54,US,1697304800
474,enoch,37.7733,-113.0244,15.82,49,0,0.0,US,1697304800
475,greenville,35.6127,-77.3663,24.01,93,100,0.0,US,1697304517
476,palmas de monte alto,-14.2672,-43.1619,38.05,17,68,5.51,BR,1697304801
477,kenai,60.5544,-151.2583,3.97,98,100,2.57,US,1697304801
478,enewetak,11.3474,162.3373,28.31,73,98,2.63,MH,1697304801
479,jabor,5.921,169.6434,28.12,74,100,5.67,MH,1697304801
480,senador guiomard,-10.1522,-67.7392,30.86,38,78,1.93,BR,1697304802
481,acarau,-2.8856,-40.12,30.63,58,16,8.89,BR,1697304802
482,ewing,40.2698,-74.7999,11.97,93,100,4.12,US,1697304802
483,joanopolis,-22.9303,-46.2756,19.45,84,99,2.87,BR,1697304803
484,mancora,-4.1078,-81.0475,26.16,63,94,4.53,PE,1697304803
485,alindao,5.0267,21.2088,23.44,94,98,1.83,CF,1697304803
486,opuwo,-18.0607,13.84,25.89,24,82,4.11,NA,1697304803
487,ta`u,-14.2336,-169.5144,26.64,79,58,8.52,AS,1697304803
488,sorsk,54.0033,90.2467,2.19,53,87,1.51,RU,1697304804
489,amga,60.8953,131.9608,-3.9,81,100,2.68,RU,1697304804
490,zhanibek,49.4167,46.85,12.16,83,18,3.31,KZ,1697304804
491,sosua,19.7667,-70.5167,34.99,74,20,4.12,DO,1697304804
492,nelson bay,-32.7167,152.15,18.33,65,0,6.26,AU,1697304805
493,vernon,50.2581,-119.2691,10.2,76,96,1.03,CA,1697304608
494,nampula,-15.1165,39.2666,28.97,61,20,8.23,MZ,1697304805
495,nyrob,60.733,56.7202,4.1,90,100,5.81,RU,1697304806
496,colonia,50.9333,6.95,11.65,80,20,5.66,DE,1697304513
497,taksimo,56.3444,114.8794,0.4,62,38,2.68,RU,1697304806
498,gay,51.4666,58.4552,8.84,81,30,3.05,RU,1697304806
499,danilovka,50.3557,44.1168,10.46,72,33,3.15,RU,1697304806
500,canutama,-6.5339,-64.3831,41.25,24,13,0.82,BR,1697304807
501,jutai,-5.1833,-68.9,37.53,32,74,1.08,BR,1697304807
502,sidney,-33.8679,151.2073,17.06,54,11,4.63,AU,1697304651
503,kiama,-34.6833,150.8667,16.11,66,45,2.24,AU,1697304807
504,varna,43.2167,27.9167,17.47,88,40,1.03,BG,1697304664
505,viedma,-40.8135,-62.9967,24.12,21,88,7.71,AR,1697304808
506,tauranga,-37.6861,176.1667,14.41,91,99,1.34,NZ,1697304808
507,kayyerkan,69.3786,87.7439,1.28,100,99,3.85,RU,1697304808
508,whitecourt,54.1502,-115.6855,6.58,93,100,2.57,CA,1697304693
509,brisas de zicatela,15.8369,-97.0419,30.29,54,75,1.54,MX,1697304809
510,gashua,12.871,11.0482,34.71,16,75,5.19,NG,1697304809
511,ust-tsilma,65.441,52.1498,4.78,81,100,2.68,RU,1697304809
512,beyla,8.6833,-8.6333,23.5,88,65,1.93,GN,1697304810
513,tuy hoa,13.0833,109.3,25.1,91,97,1.43,VN,1697304810
514,santo antonio,-6.3106,-35.4789,32.12,39,59,8.43,BR,1697304810
515,zheleznogorsk-ilimskiy,56.5768,104.1217,1.87,96,100,7.15,RU,1697304810
516,monrovia,6.3005,-10.7969,27.87,93,100,3.66,LR,1697304748
517,taoudenni,22.6783,-3.9836,33.15,12,1,4.0,ML,1697304811
518,piui,-20.4653,-45.9581,30.22,48,100,2.65,BR,1697304811
519,yatou,37.15,122.3833,13.69,75,0,3.11,CN,1697304811
520,monte santo,-10.4378,-39.3328,35.95,20,7,4.04,BR,1697304811
521,santana,-0.0583,-51.1817,34.1,52,20,4.63,BR,1697304812
522,ciudad madero,22.2667,-97.8333,30.11,84,75,6.69,MX,1697304762
523,bandar-e genaveh,29.5791,50.517,30.74,54,0,1.42,IR,1697304812
524,rio claro,-22.4114,-47.5614,28.55,64,100,3.59,BR,1697304570
525,nyurba,63.2842,118.3319,-12.16,92,8,1.79,RU,1697304813
526,santa rosa,14.3122,121.1114,28.37,81,72,2.51,PH,1697304813
527,ostersund,63.1792,14.6357,2.25,100,75,4.63,SE,1697304813
528,kuanda,56.3161,116.0806,-1.65,72,23,2.93,RU,1697304814
529,orsa,54.5153,30.4053,16.78,68,53,7.58,BY,1697304814
530,the pas,53.8251,-101.2541,10.01,76,0,2.57,CA,1697304814
531,shabqadar,34.2139,71.5552,22.12,31,92,1.04,PK,1697304815
532,nuuk,64.1835,-51.7216,4.34,93,75,11.32,GL,1697304815
533,tynda,55.1667,124.7167,-1.77,66,100,9.33,RU,1697304815
534,motygino,58.1831,94.7592,5.99,74,99,4.02,RU,1697304816
535,bodaybo,57.8506,114.1933,0.82,92,91,1.34,RU,1697304597
536,nguigmi,14.2495,13.1092,34.14,21,4,4.05,NE,1697304816
537,minot,48.2325,-101.2963,8.9,66,100,2.57,US,1697304817
538,purpe,64.4803,76.6897,3.5,97,100,3.29,RU,1697304817
539,luena,-11.7833,19.9167,22.1,78,0,2.06,AO,1697304817
540,brak,27.5496,14.2714,27.08,21,1,1.97,LY,1697304817
541,tual,-5.6667,132.75,27.05,83,95,8.08,ID,1697304817
542,yangshuo,24.7808,110.4897,17.18,85,20,0.77,CN,1697304818
543,ambon,-3.6954,128.1814,28.26,95,40,0.0,ID,1697304818
544,nacozari viejo,30.4,-109.65,26.41,30,49,1.06,MX,1697304818
545,vadakku valliyur,8.3833,77.65,25.89,84,92,2.84,IN,1697304818
546,la oliva,28.6105,-13.9291,27.66,39,0,3.6,ES,1697304819
547,natal,-5.795,-35.2094,30.36,65,75,9.26,BR,1697304819
548,hilo,19.7297,-155.09,24.79,87,40,2.06,US,1697304625
549,kotabumi,-4.8333,104.9,24.64,83,76,2.63,ID,1697304819
550,conception bay south,47.4999,-52.9981,13.74,99,100,2.57,CA,1697304799
551,faulquemont,49.0471,6.6031,12.73,65,76,4.57,FR,1697304820
552,christchurch,-43.5333,172.6333,9.62,69,29,3.6,NZ,1697304558
553,chilliwack,49.1747,-121.9443,14.0,100,94,0.51,CA,1697304820
554,kirensk,57.7853,108.1119,1.68,99,100,2.24,RU,1697304820
555,coahuayana de hidalgo,18.7,-103.6583,30.93,66,74,1.86,MX,1697304821
556,serdar,38.9764,56.2757,17.56,30,46,0.98,TM,1697304821
557,geraldton,-28.7667,114.6,22.23,33,3,3.6,AU,1697304686
558,chibougamau,49.9168,-74.3659,8.79,76,100,5.14,CA,1697304821
559,cuero,29.0939,-97.2892,20.84,23,0,6.85,US,1697304822
560,hede,33.7681,120.2517,15.97,78,21,0.29,CN,1697304822
561,belyy yar,53.6039,91.3903,-2.06,100,94,0.0,RU,1697304822
562,mil'kovo,55.6078,37.7956,14.22,81,84,8.2,RU,1697304822
563,olinda,-8.0089,-34.8553,28.85,61,40,5.66,BR,1697304823
564,bogo,11.0517,124.0055,26.25,86,92,2.51,PH,1697304823
565,sierra grande,-41.606,-65.3557,22.39,18,8,4.28,AR,1697304823
566,krasnoural'sk,58.3638,60.0407,2.79,82,66,4.1,RU,1697304823
567,ban houayxay,20.2453,100.4547,20.86,99,29,0.72,LA,1697304823
568,novodvinsk,64.4165,40.8122,3.77,90,100,6.39,RU,1697304824
569,labytnangi,66.6572,66.4183,-2.93,87,79,2.32,RU,1697304824
570,prince rupert,54.3161,-130.3201,12.05,89,40,9.77,CA,1697304824
571,fort mcmurray,56.7268,-111.381,7.77,70,0,6.17,CA,1697304611
572,sao vicente,-23.9631,-46.3919,23.1,74,100,1.54,BR,1697304561
573,east wenatchee bench,47.4257,-120.2812,13.91,76,100,0.0,US,1697304800
574,arrifes,37.7667,-25.7,21.14,83,75,5.14,PT,1697304825
575,morant bay,17.8815,-76.4093,32.79,67,73,2.89,JM,1697304825
576,gornozavodsk,58.3758,58.3211,2.82,94,79,3.57,RU,1697304825
577,mogocha,53.7333,119.7667,2.08,84,7,8.05,RU,1697304826
578,sayat,38.7839,63.8803,9.93,33,0,4.02,TM,1697304826
579,quellon,-43.1167,-73.6167,9.53,63,99,4.18,CL,1697304826
580,yigo village,13.5361,144.8886,23.62,92,0,4.63,GU,1697304826
581,beau vallon,-20.4189,57.6953,22.13,68,40,1.54,MU,1697304827
582,selebi-phikwe,-21.979,27.8498,27.57,41,19,7.22,BW,1697304827
